timestamp,total_volume,elevated_volume,threshold_used
2025-03-17 04:00:00+00:00,352.0,False,2.5
2025-03-31 04:00:00+00:00,662.0,False,2.5
2025-04-14 04:00:00+00:00,456.0,False,2.5
2025-04-28 04:00:00+00:00,2086.0,True,2.5
