timestamp,total_volume,elevated_volume,threshold_used
2024-12-20 05:00:00+00:00,3618.0,False,2.5
2025-01-03 05:00:00+00:00,2060.0,False,2.5
2025-01-17 05:00:00+00:00,2886.0,False,2.5
2025-01-31 05:00:00+00:00,1566.0,False,2.5
2025-02-14 05:00:00+00:00,5023.0,False,2.5
2025-02-28 05:00:00+00:00,8194.0,True,2.5
2025-03-14 04:00:00+00:00,35990.0,True,2.5
