timestamp,total_volume,elevated_volume,threshold_used
2024-12-26 05:00:00+00:00,2190.0,False,2.5
2025-01-09 05:00:00+00:00,2640.0,False,2.5
2025-01-23 05:00:00+00:00,3968.0,False,2.5
2025-02-06 05:00:00+00:00,5170.0,False,2.5
2025-02-20 05:00:00+00:00,15135.0,True,2.5
2025-03-06 05:00:00+00:00,10122.0,False,2.5
2025-03-20 04:00:00+00:00,28114.0,True,2.5
