timestamp,total_volume,elevated_volume,threshold_used
2025-02-17 05:00:00+00:00,54183.0,False,2.5
2025-03-03 05:00:00+00:00,61984.0,False,2.5
2025-03-17 04:00:00+00:00,119527.0,False,2.5
2025-03-31 04:00:00+00:00,120505.0,False,2.5
2025-04-14 04:00:00+00:00,111296.0,False,2.5
2025-04-28 04:00:00+00:00,97217.0,False,2.5
