timestamp,call_volume,put_volume,cp_ratio,cp_ratio_ma5
2024-11-12 05:00:00+00:00,94.0,32.0,2.9375,
2024-11-26 05:00:00+00:00,170.0,14.0,12.142857142857142,
2024-12-10 05:00:00+00:00,352.0,192.0,1.8333333333333333,
2024-12-24 05:00:00+00:00,584.0,242.0,2.4132231404958677,
2025-01-07 05:00:00+00:00,830.0,4418.0,0.1878678134902671,3.902956286035322
2025-01-21 05:00:00+00:00,2164.0,3682.0,0.5877240630092341,3.433001098637169
2025-02-04 05:00:00+00:00,3352.0,2719.0,1.2328061787421847,1.2509909058141773
