timestamp,call_volume,put_volume,cp_ratio,cp_ratio_ma5
2024-12-20 05:00:00+00:00,3618.0,212.0,17.066037735849058,
2025-01-03 05:00:00+00:00,2060.0,584.0,3.5273972602739727,
2025-01-17 05:00:00+00:00,2886.0,360.0,8.016666666666667,
2025-01-31 05:00:00+00:00,1566.0,950.0,1.648421052631579,
2025-02-14 05:00:00+00:00,5023.0,108.0,46.50925925925926,15.353556394936106
2025-02-28 05:00:00+00:00,8194.0,292.0,28.061643835616437,17.552677614889582
2025-03-14 04:00:00+00:00,35990.0,2022.0,17.799208704253214,20.407039903685433
