timestamp,total_volume,elevated_volume,threshold_used
2025-02-15 05:00:00+00:00,658.0,False,2.5
2025-03-01 05:00:00+00:00,3380.0,False,2.5
2025-03-15 04:00:00+00:00,1128.0,False,2.5
2025-03-29 04:00:00+00:00,7310.0,True,2.5
2025-04-12 04:00:00+00:00,19028.0,True,2.5
2025-04-26 04:00:00+00:00,7342.0,False,2.5
2025-05-10 04:00:00+00:00,140.0,False,2.5
