timestamp,total_volume,elevated_volume,threshold_used
2024-11-12 05:00:00+00:00,32.0,False,2.5
2024-11-26 05:00:00+00:00,14.0,False,2.5
2024-12-10 05:00:00+00:00,192.0,True,2.5
2024-12-24 05:00:00+00:00,242.0,True,2.5
2025-01-07 05:00:00+00:00,4418.0,True,2.5
2025-01-21 05:00:00+00:00,3682.0,True,2.5
2025-02-04 05:00:00+00:00,2719.0,False,2.5
