timestamp,total_volume,elevated_volume,threshold_used
2024-08-16 04:00:00+00:00,6120.0,False,2.5
2024-08-30 04:00:00+00:00,22262.0,False,2.5
2024-09-13 04:00:00+00:00,73646.0,True,2.5
2024-09-27 04:00:00+00:00,42272.0,False,2.5
2024-10-11 04:00:00+00:00,24654.0,False,2.5
2024-10-25 04:00:00+00:00,20766.0,False,2.5
2024-11-08 05:00:00+00:00,123795.0,True,2.5
