timestamp,total_volume,elevated_volume,threshold_used
2025-01-09 05:00:00+00:00,5650.0,False,2.5
2025-01-23 05:00:00+00:00,6102.0,False,2.5
2025-02-06 05:00:00+00:00,2147.0,False,2.5
2025-02-20 05:00:00+00:00,15256.0,True,2.5
2025-03-06 05:00:00+00:00,11139.0,False,2.5
2025-03-20 04:00:00+00:00,21514.0,True,2.5
2025-04-03 04:00:00+00:00,30631.0,True,2.5
