timestamp,total_volume,elevated_volume,threshold_used
2024-08-16 04:00:00+00:00,2652.0,False,2.5
2024-08-30 04:00:00+00:00,1882.0,False,2.5
2024-09-13 04:00:00+00:00,12760.0,True,2.5
2024-09-27 04:00:00+00:00,2534.0,False,2.5
2024-10-11 04:00:00+00:00,10880.0,False,2.5
2024-10-25 04:00:00+00:00,2034.0,False,2.5
2024-11-08 05:00:00+00:00,15686.0,True,2.5
