timestamp,call_iv,put_iv,avg_iv
2025-03-17 04:00:00+00:00,1.0146619731574118,1.2282412979977044,1.1214516355775581
2025-03-31 04:00:00+00:00,1.6204175834703405,1.3382847550576227,1.4793511692639816
2025-04-14 04:00:00+00:00,1.601850332066994,,
2025-04-28 04:00:00+00:00,1.6094688660555785,1.138975268206772,1.3742220671311753
